sid,time,lat,lon,wind,pres,dist2land,basin
2022287N26154,2022-10-15 15:00:00,26.8,152.8, , ,1501,WP
2022287N26154,2022-10-15 18:00:00,26.7,153.1, , ,1530,WP
2022287N26154,2022-10-15 21:00:00,26.6,153.3, , ,1552,WP
2022287N26154,2022-10-16 00:00:00,26.6,153.5, , ,1567,WP
2022287N26154,2022-10-16 03:00:00,26.7,153.7, , ,1573,WP
2022287N26154,2022-10-16 06:00:00,26.9,154.1, , ,1588,WP
2022287N26154,2022-10-16 09:00:00,27.1,154.7, , ,1619,WP
2022288N25158,2022-10-14 15:00:00,25.1,157.6, , ,1984,WP
2022288N25158,2022-10-14 18:00:00,26.6,158.0, , ,1911,WP
2022288N25158,2022-10-14 21:00:00,28.1,158.2, , ,1833,WP
2022288N25158,2022-10-15 00:00:00,29.6,158.5, , ,1776,WP
2022288N25158,2022-10-15 03:00:00,31.1,159.1, , ,1759,WP
2022288N25158,2022-10-15 06:00:00,32.4,160.0, , ,1713,WP
2022288N25158,2022-10-15 09:00:00,33.7,161.3, , ,1649,WP
2022288N25158,2022-10-15 12:00:00,34.7,163.0, , ,1648,WP
2022288N25158,2022-10-15 15:00:00,35.4,164.9, , ,1696,WP
2022288N25158,2022-10-15 18:00:00,35.9,166.8, , ,1774,WP
2022288N25158,2022-10-15 21:00:00,36.2,168.5, , ,1854,WP
2022288N25158,2022-10-16 00:00:00,36.5,170.0, , ,1893,WP
2022292N21132,2022-10-19 00:00:00,21.0,131.6, , ,1015,WP
2022292N21132,2022-10-19 03:00:00,21.0,131.3, , ,985,WP
2022292N21132,2022-10-19 06:00:00,21.0,131.1, , ,965,WP
2022292N21132,2022-10-19 09:00:00,21.0,130.9, , ,945,WP
2022292N21132,2022-10-19 12:00:00,20.9,130.7, , ,922,WP
2022292N21132,2022-10-19 15:00:00,20.8,130.5, , ,899,WP
2022292N21132,2022-10-19 18:00:00,20.8,130.3, , ,879,WP
2022292N21132,2022-10-19 21:00:00,20.8,130.0, , ,849,WP
2022292N21132,2022-10-20 00:00:00,20.9,129.5, , ,804,WP
2022292N21132,2022-10-20 03:00:00,20.9,128.9, , ,745,WP
2022292N21132,2022-10-20 06:00:00,20.9,128.4, , ,697,WP
2022292N21132,2022-10-20 09:00:00,20.7,127.8, , ,631,WP
2022292N21132,2022-10-20 12:00:00,20.5,127.3, , ,574,WP
2022292N21132,2022-10-20 15:00:00,20.4,126.6, , ,503,WP
2022292N21132,2022-10-20 18:00:00,20.4,125.8, , ,429,WP
2022292N21132,2022-10-20 21:00:00,20.4,125.2, , ,377,WP
2022292N21132,2022-10-21 00:00:00,20.3,124.5, , ,313,WP
2022292N21132,2022-10-21 03:00:00,20.3,123.8, , ,264,WP
2022292N21132,2022-10-21 06:00:00,20.2,123.0, , ,214,WP
2022292N21132,2022-10-21 09:00:00,20.2,122.3, , ,201,WP
2022292N21132,2022-10-21 12:00:00,20.2,121.6, , ,191,WP
2022292N21132,2022-10-21 15:00:00,20.2,121.2, , ,181,WP
2022292N21132,2022-10-21 18:00:00,20.2,120.8, , ,178,WP
2022292N21132,2022-10-21 21:00:00,20.2,120.4, , ,183,WP
2022292N21132,2022-10-22 00:00:00,20.2,120.1, , ,193,WP
2022292N21132,2022-10-22 03:00:00,20.2,119.8, , ,207,WP
2022292N21132,2022-10-22 06:00:00,20.2,119.5, , ,224,WP
2022292N21132,2022-10-22 09:00:00,20.2,119.2, , ,245,WP
2022292N21132,2022-10-22 12:00:00,20.2,118.8, , ,273,WP
2022292N21132,2022-10-22 15:00:00,20.2,118.4, , ,305,WP
2022292N21132,2022-10-22 18:00:00,20.1,117.8, , ,340,WP
2022292N21132,2022-10-22 21:00:00,20.1,117.2, , ,321,WP
2022292N21132,2022-10-23 00:00:00,20.0,116.5, , ,310,WP
2022292N21132,2022-10-23 03:00:00,19.7,115.8, , ,326,WP
2022292N21132,2022-10-23 06:00:00,19.3,115.2, , ,348,WP
2022293N15259,2022-10-20 00:00:00,15.1,-100.9,30,1007,220,EP
2022293N15259,2022-10-20 03:00:00,15.1,-101.1, , ,232,EP
2022293N15259,2022-10-20 06:00:00,15.1,-101.3,30,1007,239,EP
2022293N15259,2022-10-20 09:00:00,15.1,-101.5, , ,246,EP
2022293N15259,2022-10-20 12:00:00,15.1,-101.8,35,1006,257,EP
2022293N15259,2022-10-20 15:00:00,15.2,-102.1, , ,258,EP
2022293N15259,2022-10-20 18:00:00,15.3,-102.4,40,1004,263,EP
2022293N15259,2022-10-20 21:00:00,15.4,-102.7, , ,272,EP
2022293N15259,2022-10-21 00:00:00,15.6,-103.0,45,1001,267,EP
2022293N15259,2022-10-21 03:00:00,15.7,-103.3, , ,267,EP
2022293N15259,2022-10-21 06:00:00,15.9,-103.5,50,999,253,EP
2022293N15259,2022-10-21 09:00:00,16.1,-103.8, , ,243,EP
2022293N15259,2022-10-21 12:00:00,16.2,-104.1,55,997,243,EP
2022293N15259,2022-10-21 15:00:00,16.3,-104.4, , ,243,EP
2022293N15259,2022-10-21 18:00:00,16.4,-104.7,60,992,247,EP
2022293N15259,2022-10-21 21:00:00,16.5,-105.0, , ,256,EP
2022293N15259,2022-10-22 00:00:00,16.6,-105.3,75,982,269,EP
2022293N15259,2022-10-22 03:00:00,16.8,-105.6, , ,278,EP
2022293N15259,2022-10-22 06:00:00,17.0,-105.8,100,963,267,EP
2022293N15259,2022-10-22 09:00:00,17.3,-106.0, , ,247,EP
2022293N15259,2022-10-22 12:00:00,17.6,-106.2,110,955,232,EP
2022293N15259,2022-10-22 15:00:00,18.0,-106.4, , ,214,EP
2022293N15259,2022-10-22 18:00:00,18.5,-106.6,115,954,191,EP
2022293N15259,2022-10-22 21:00:00,19.0,-106.7, , ,166,EP
2022293N15259,2022-10-23 00:00:00,19.5,-106.7,115,954,137,EP
2022293N15259,2022-10-23 03:00:00,20.0,-106.6, , ,104,EP
2022293N15259,2022-10-23 06:00:00,20.5,-106.4,110,958,73,EP
2022293N15259,2022-10-23 09:00:00,21.2,-106.0, , ,68,EP
2022293N15259,2022-10-23 11:20:00,21.9,-105.6,105,961,10,EP
2022293N15259,2022-10-23 12:00:00,22.1,-105.5,100,962,0,EP
2022293N15259,2022-10-23 15:00:00,23.0,-104.8, , ,0,EP
2022293N15259,2022-10-23 18:00:00,23.9,-103.9,60,990,0,EP
2022293N15259,2022-10-23 21:00:00,24.8,-102.8, , ,0,EP
2022293N15259,2022-10-24 00:00:00,25.6,-101.5,25,1006,0,EP
2022295N13093,2022-10-21 18:00:00,12.6,93.3, , ,377,NI
2022295N13093,2022-10-21 21:00:00,12.9,92.9, , ,362,NI
2022295N13093,2022-10-22 00:00:00,13.2,92.5, , ,355,NI
2022295N13093,2022-10-22 03:00:00,13.4,92.1,25,1004,365,NI
2022295N13093,2022-10-22 06:00:00,13.9,91.4,25,1003,381,NI
2022295N13093,2022-10-22 09:00:00,14.2,90.9, , ,407,NI
2022295N13093,2022-10-22 12:00:00,14.4,90.5,25,1002,435,NI
2022295N13093,2022-10-22 15:00:00,14.7,90.0, , ,473,NI
2022295N13093,2022-10-22 18:00:00,15.0,89.5,25,1002,516,NI
2022295N13093,2022-10-22 21:00:00,15.2,89.1, , ,553,NI
2022295N13093,2022-10-23 00:00:00,15.4,88.7,30,1001,569,NI
2022295N13093,2022-10-23 03:00:00,15.5,88.3,30,1000,539,NI
2022295N13093,2022-10-23 06:00:00,15.6,88.1,30,1000,516,NI
2022295N13093,2022-10-23 09:00:00,15.8,88.1, , ,500,NI
2022295N13093,2022-10-23 12:00:00,16.2,88.1,35,999,465,NI
2022295N13093,2022-10-23 15:00:00,16.6,88.4,35,999,435,NI
2022295N13093,2022-10-23 18:00:00,17.1,88.6,35,998,398,NI
2022295N13093,2022-10-23 21:00:00,17.5,88.8,40,997,376,NI
2022295N13093,2022-10-24 00:00:00,18.0,89.0,40,996,352,NI
2022295N13093,2022-10-24 03:00:00,18.7,89.3,45,996,325,NI
2022295N13093,2022-10-24 06:00:00,19.4,89.6,45,996,251,NI
2022295N13093,2022-10-24 09:00:00,20.0,89.9,45,996,197,NI
2022295N13093,2022-10-24 12:00:00,20.8,90.1,45,996,111,NI
2022295N13093,2022-10-24 15:00:00,21.8,90.4,45,996,20,NI
2022295N13093,2022-10-24 18:00:00,23.8,90.9,40,996,0,NI
2022295N13093,2022-10-24 21:00:00,24.3,91.0,30,998,0,NI
2022295N13093,2022-10-25 00:00:00,24.5,91.1,25,1000,0,NI
2022299N11134,2022-10-26 00:00:00,11.2,134.3, ,1004,914,WP
2022299N11134,2022-10-26 03:00:00,11.2,133.9, , ,872,WP
2022299N11134,2022-10-26 06:00:00,11.3,133.6, ,1002,843,WP
2022299N11134,2022-10-26 09:00:00,11.4,133.2, , ,805,WP
2022299N11134,2022-10-26 12:00:00,11.5,132.9, ,1004,776,WP
2022299N11134,2022-10-26 15:00:00,11.5,132.6, , ,744,WP
2022299N11134,2022-10-26 18:00:00,11.5,132.2, ,1000,700,WP
2022299N11134,2022-10-26 21:00:00,11.4,131.9, , ,667,WP
2022299N11134,2022-10-27 00:00:00,11.4,131.6,35,998,634,WP
2022299N11134,2022-10-27 03:00:00,11.4,131.3, , ,602,WP
2022299N11134,2022-10-27 06:00:00,11.4,130.9,35,996,558,WP
2022299N11134,2022-10-27 09:00:00,11.4,130.6, , ,525,WP
2022299N11134,2022-10-27 12:00:00,11.4,130.3,35,996,493,WP
2022299N11134,2022-10-27 15:00:00,11.4,129.8, , ,438,WP
2022299N11134,2022-10-27 18:00:00,11.5,129.3,40,992,386,WP
2022299N11134,2022-10-27 21:00:00,11.7,128.8, , ,336,WP
2022299N11134,2022-10-28 00:00:00,11.9,128.2,40,992,280,WP
2022299N11134,2022-10-28 03:00:00,12.0,127.5, , ,216,WP
2022299N11134,2022-10-28 06:00:00,12.2,126.7,45,990,130,WP
2022299N11134,2022-10-28 09:00:00,12.7,126.0, , ,78,WP
2022299N11134,2022-10-28 12:00:00,13.1,125.4,45,990,70,WP
2022299N11134,2022-10-28 15:00:00,13.4,124.7, , ,46,WP
2022299N11134,2022-10-28 18:00:00,13.5,123.9,50,985,22,WP
2022299N11134,2022-10-28 21:00:00,13.6,123.1, , ,0,WP
2022299N11134,2022-10-29 00:00:00,13.7,122.4,50,985,0,WP
2022299N11134,2022-10-29 03:00:00,13.8,122.1, , ,0,WP
2022299N11134,2022-10-29 06:00:00,13.9,121.8,50,985,11,WP
2022299N11134,2022-10-29 09:00:00,14.2,121.5, , ,0,WP
2022299N11134,2022-10-29 12:00:00,14.6,121.1,50,985,0,WP
2022299N11134,2022-10-29 15:00:00,15.1,120.5, , ,0,WP
2022299N11134,2022-10-29 18:00:00,15.6,119.9,45,990,10,WP
2022299N11134,2022-10-29 21:00:00,15.7,119.2, , ,63,WP
2022299N11134,2022-10-30 00:00:00,15.8,118.6,45,990,119,WP
2022299N11134,2022-10-30 03:00:00,15.6,118.0, , ,187,WP
2022299N11134,2022-10-30 06:00:00,15.6,117.8,45,990,208,WP
2022299N11134,2022-10-30 09:00:00,15.6,117.6, , ,229,WP
2022299N11134,2022-10-30 12:00:00,15.7,117.4,45,990,248,WP
2022299N11134,2022-10-30 15:00:00,15.8,117.2, , ,268,WP
2022299N11134,2022-10-30 18:00:00,16.0,117.1,50,985,278,WP
2022299N11134,2022-10-30 21:00:00,16.2,117.0, , ,289,WP
2022299N11134,2022-10-31 00:00:00,16.4,116.9,55,980,302,WP
2022299N11134,2022-10-31 03:00:00,16.8,116.8, , ,322,WP
2022299N11134,2022-10-31 06:00:00,17.1,116.6,60,975,352,WP
2022299N11134,2022-10-31 09:00:00,17.5,116.5, , ,375,WP
2022299N11134,2022-10-31 12:00:00,17.8,116.4,60,975,398,WP
2022299N11134,2022-10-31 15:00:00,18.1,116.3, , ,422,WP
2022299N11134,2022-10-31 18:00:00,18.3,116.2,60,975,440,WP
2022299N11134,2022-10-31 21:00:00,18.6,116.1, , ,453,WP
2022299N11134,2022-11-01 00:00:00,18.8,116.0,60,975,429,WP
2022299N11134,2022-11-01 03:00:00,19.0,115.9, , ,404,WP
2022299N11134,2022-11-01 06:00:00,19.3,115.8,60,975,369,WP
2022299N11134,2022-11-01 09:00:00,19.6,115.8, , ,337,WP
2022299N11134,2022-11-01 12:00:00,19.8,115.7,55,980,313,WP
2022299N11134,2022-11-01 15:00:00,20.1,115.6, , ,277,WP
2022299N11134,2022-11-01 18:00:00,20.3,115.5,50,990,253,WP
2022299N11134,2022-11-01 21:00:00,20.5,115.4, , ,229,WP
2022299N11134,2022-11-02 00:00:00,20.7,115.2,45,994,201,WP
2022299N11134,2022-11-02 03:00:00,20.9,115.1, , ,177,WP
2022299N11134,2022-11-02 06:00:00,21.1,114.9,40,996,147,WP
2022299N11134,2022-11-02 09:00:00,21.3,114.8, , ,123,WP
2022299N11134,2022-11-02 12:00:00,21.5,114.5,35,1000,91,WP
2022299N11134,2022-11-02 15:00:00,21.7,114.3, , ,67,WP
2022299N11134,2022-11-02 18:00:00,21.9,114.0, ,1004,54,WP
2022299N11134,2022-11-02 21:00:00,22.1,113.6, , ,15,WP
2022299N11134,2022-11-03 00:00:00,22.1,113.3, ,1010,0,WP
2022301N07140,2022-10-28 06:00:00,6.8,140.4, ,1004,972,WP
2022301N07140,2022-10-28 09:00:00,7.3,140.4, , ,1026,WP
2022301N07140,2022-10-28 12:00:00,7.8,140.3, ,1006,1078,WP
2022301N07140,2022-10-28 15:00:00,8.1,140.2, , ,1105,WP
2022301N07140,2022-10-28 18:00:00,8.4,140.1, ,1006,1131,WP
2022301N07140,2022-10-28 21:00:00,8.5,140.0, , ,1137,WP
2022301N07140,2022-10-29 00:00:00,8.5,139.9, ,1008,1132,WP
2022301N07140,2022-10-29 03:00:00,8.6,139.8, , ,1138,WP
2022301N07140,2022-10-29 06:00:00,8.6,139.8, ,1004,1138,WP
2022301N07140,2022-10-29 09:00:00,8.7,139.6, , ,1140,WP
2022301N07140,2022-10-29 12:00:00,8.8,139.4, ,1008,1143,WP
2022301N07140,2022-10-29 15:00:00,8.9,139.1, , ,1143,WP
2022301N07140,2022-10-29 18:00:00,9.0,138.8, ,1004,1143,WP
2022301N07140,2022-10-29 21:00:00,9.0,138.5, , ,1133,WP
2022301N07140,2022-10-30 00:00:00,9.0,138.1, ,1004,1121,WP
2022301N07140,2022-10-30 03:00:00,9.0,137.5, , ,1107,WP
2022301N07140,2022-10-30 06:00:00,9.0,136.9, ,1004,1096,WP
2022301N07140,2022-10-30 09:00:00,8.8,136.5, , ,1069,WP
2022301N07140,2022-10-30 12:00:00,8.6,136.1, ,1004,1043,WP
2022301N07140,2022-10-30 15:00:00,8.4,135.7, , ,1005,WP
2022301N07140,2022-10-30 18:00:00,8.1,135.3,35,1002,960,WP
2022301N07140,2022-10-30 21:00:00,7.7,134.7, , ,884,WP
2022301N07140,2022-10-31 00:00:00,7.4,134.0,40,1002,804,WP
2022301N07140,2022-10-31 03:00:00,7.3,133.3, , ,739,WP
2022301N07140,2022-10-31 06:00:00,7.2,132.6,35,1002,662,WP
2022301N07140,2022-10-31 09:00:00,7.1,132.2, , ,618,WP
2022301N07140,2022-10-31 12:00:00,7.1,131.8,35,1004,574,WP
2022301N07140,2022-10-31 15:00:00,7.0,131.4, , ,531,WP
2022301N07140,2022-10-31 18:00:00,7.0,131.0,35,1004,487,WP
2022301N07140,2022-10-31 21:00:00,7.1,130.5, , ,431,WP
2022301N07140,2022-11-01 00:00:00,7.2,130.1, ,1006,386,WP
2022301N07140,2022-11-01 03:00:00,7.1,129.6, , ,332,WP
2022301N07140,2022-11-01 06:00:00,7.1,129.5, ,1006,321,WP
2022301N07140,2022-11-01 09:00:00,7.1,129.3, , ,298,WP
2022301N07140,2022-11-01 12:00:00,7.2,129.1, ,1008,276,WP
2022301N07140,2022-11-01 15:00:00,7.4,129.0, , ,264,WP
2022301N07140,2022-11-01 18:00:00,7.6,128.9, ,1006,253,WP
2022301N07140,2022-11-01 21:00:00,7.7,128.7, , ,231,WP
2022301N07140,2022-11-02 00:00:00,7.6,128.4, ,1010,198,WP
2022301N07140,2022-11-02 03:00:00,7.5,128.2, , ,176,WP
2022301N07140,2022-11-02 06:00:00,7.3,128.0, ,1008,154,WP
2022301N07140,2022-11-02 09:00:00,7.1,127.7, , ,123,WP
2022301N07140,2022-11-02 12:00:00,7.0,127.5, ,1010,104,WP
2022301N07140,2022-11-02 15:00:00,6.9,127.4, , ,99,WP
2022301N07140,2022-11-02 18:00:00,6.9,127.4, ,1008,99,WP
2022301N07140,2022-11-02 21:00:00,6.8,127.4, , ,101,WP
2022301N07140,2022-11-03 00:00:00,6.7,127.4, ,1010,104,WP
2022304N16287,2022-10-30 18:00:00,15.7,-73.3,35,1005,262,nan
2022304N16287,2022-10-30 21:00:00,15.7,-73.9, , ,257,nan
2022304N16287,2022-10-31 00:00:00,15.7,-74.4,35,1005,262,nan
2022304N16287,2022-10-31 03:00:00,15.7,-74.9, , ,278,nan
2022304N16287,2022-10-31 06:00:00,15.6,-75.5,35,1005,267,nan
2022304N16287,2022-10-31 09:00:00,15.5,-76.1, , ,268,nan
2022304N16287,2022-10-31 12:00:00,15.5,-76.7,35,1003,251,nan
2022304N16287,2022-10-31 15:00:00,15.5,-77.3, , ,246,nan
2022304N16287,2022-10-31 18:00:00,15.5,-77.8,40,1002,254,nan
2022304N16287,2022-10-31 21:00:00,15.5,-78.3, , ,272,nan
2022304N16287,2022-11-01 00:00:00,15.6,-78.8,40,1002,282,nan
2022304N16287,2022-11-01 03:00:00,15.7,-79.3, , ,295,nan
2022304N16287,2022-11-01 06:00:00,15.9,-79.9,40,1003,302,nan
2022304N16287,2022-11-01 09:00:00,16.0,-80.5, , ,300,nan
2022304N16287,2022-11-01 12:00:00,16.2,-81.2,45,1002,243,nan
2022304N16287,2022-11-01 15:00:00,16.4,-81.8, , ,209,nan
2022304N16287,2022-11-01 18:00:00,16.5,-82.5,50,1001,165,nan
2022304N16287,2022-11-01 21:00:00,16.6,-83.3, , ,134,nan
2022304N16287,2022-11-02 00:00:00,16.7,-84.1,55,993,102,nan
2022304N16287,2022-11-02 03:00:00,16.9,-84.8, , ,111,nan
2022304N16287,2022-11-02 06:00:00,17.0,-85.5,60,992,123,nan
2022304N16287,2022-11-02 09:00:00,17.1,-86.1, , ,135,nan
2022304N16287,2022-11-02 12:00:00,17.1,-86.7,70,990,147,nan
2022304N16287,2022-11-02 15:00:00,17.2,-87.2, , ,108,nan
2022304N16287,2022-11-02 18:00:00,17.3,-87.7,75,988,57,nan
2022304N16287,2022-11-02 21:00:00,17.4,-88.2, , ,10,nan
2022304N16287,2022-11-02 21:30:00,17.4,-88.3,80,985,0,nan
2022304N16287,2022-11-03 00:00:00,17.5,-88.6,65,990,0,nan
2022304N16287,2022-11-03 03:00:00,17.6,-89.1, , ,0,nan
2022304N16287,2022-11-03 06:00:00,17.7,-89.6,45,998,0,nan
2022304N16287,2022-11-03 09:00:00,17.8,-90.1, , ,0,nan
2022304N16287,2022-11-03 12:00:00,17.9,-90.6,30,1008,0,nan
2022304N16287,2022-11-03 15:00:00,18.0,-91.2, , ,0,nan
2022304N16287,2022-11-03 18:00:00,18.0,-91.7,30,1008,0,nan
2022304N16287,2022-11-03 21:00:00,18.0,-92.2, , ,0,nan
2022304N16287,2022-11-04 00:00:00,18.1,-92.7,30,1008,0,nan
2022304N16287,2022-11-04 03:00:00,18.2,-93.2, , ,0,nan
2022304N16287,2022-11-04 06:00:00,18.3,-93.6,30,1008,0,nan
2022304N16287,2022-11-04 09:00:00,18.5,-94.1, , ,30,nan
2022304N16287,2022-11-04 12:00:00,18.7,-94.5,25,1008,46,nan
2022304N16287,2022-11-04 15:00:00,19.0,-94.9, , ,45,nan
2022304N16287,2022-11-04 18:00:00,19.2,-95.2,25,1008,55,nan
2022304N16287,2022-11-04 21:00:00,19.3,-95.4, , ,64,nan
2022304N16287,2022-11-05 00:00:00,19.4,-95.4,25,1008,74,nan
2022304N16287,2022-11-05 03:00:00,19.5,-95.4, , ,80,nan
2022304N16287,2022-11-05 06:00:00,19.7,-95.4,25,1008,92,nan
2022304N34296,2022-10-30 18:00:00,34.2,-64.0,40,1006,985,nan
2022304N34296,2022-10-30 21:00:00,34.4,-63.6, , ,985,nan
2022304N34296,2022-10-31 00:00:00,34.6,-63.1,45,1004,992,nan
2022304N34296,2022-10-31 03:00:00,34.8,-62.6, , ,995,nan
2022304N34296,2022-10-31 06:00:00,34.9,-62.2,45,1004,993,nan
2022304N34296,2022-10-31 09:00:00,35.0,-61.9, , ,989,nan
2022304N34296,2022-10-31 12:00:00,35.0,-61.6,40,1004,997,nan
2022304N34296,2022-10-31 15:00:00,35.0,-61.3, , ,1006,nan
2022304N34296,2022-10-31 18:00:00,35.0,-60.9,40,1004,1018,nan
2022304N34296,2022-10-31 21:00:00,35.0,-60.3, , ,1038,nan
2022304N34296,2022-11-01 00:00:00,35.1,-59.6,35,1004,1054,nan
2022304N34296,2022-11-01 03:00:00,35.2,-58.7, , ,1082,nan
2022304N34296,2022-11-01 06:00:00,35.2,-57.9,35,1002,1119,nan
2022304N34296,2022-11-01 09:00:00,35.3,-57.3, , ,1140,nan
2022304N34296,2022-11-01 12:00:00,35.3,-56.7,40,998,1162,nan
2022304N34296,2022-11-01 15:00:00,35.3,-56.1, , ,1179,nan
2022304N34296,2022-11-01 18:00:00,35.3,-55.4,45,993,1201,nan
2022304N34296,2022-11-01 21:00:00,35.2,-54.8, , ,1233,nan
2022304N34296,2022-11-02 00:00:00,35.1,-54.2,50,991,1265,nan
2022304N34296,2022-11-02 03:00:00,35.0,-53.7, , ,1290,nan
2022304N34296,2022-11-02 06:00:00,35.0,-53.0,55,989,1290,nan
2022304N34296,2022-11-02 09:00:00,35.0,-52.0, , ,1294,nan
2022304N34296,2022-11-02 12:00:00,35.1,-50.9,65,983,1293,nan
2022304N34296,2022-11-02 15:00:00,35.5,-49.9, , ,1265,nan
2022304N34296,2022-11-02 18:00:00,36.1,-48.9,75,974,1221,nan
2022304N34296,2022-11-02 21:00:00,37.0,-47.7, , ,1159,nan
2022304N34296,2022-11-03 00:00:00,38.0,-46.4,75,970,1105,nan
2022304N34296,2022-11-03 03:00:00,39.0,-45.2, , ,1065,nan
2022304N34296,2022-11-03 06:00:00,40.3,-43.6,75,965,1041,nan
2022304N34296,2022-11-03 09:00:00,41.8,-41.3, , ,1079,nan
2022304N34296,2022-11-03 12:00:00,43.7,-38.8,75,960,1147,nan
2022304N34296,2022-11-03 15:00:00,46.3,-36.5, , ,1223,nan
2022304N34296,2022-11-03 18:00:00,49.0,-35.3,75,950,1283,nan
2022304N34296,2022-11-03 21:00:00,51.1,-36.3, , ,1082,nan
2022304N34296,2022-11-04 00:00:00,52.7,-38.0,70,947,876,nan
2022304N34296,2022-11-04 03:00:00,53.9,-38.1, , ,749,nan
2022304N34296,2022-11-04 06:00:00,54.7,-37.7,65,936,678,nan
2022304N34296,2022-11-04 09:00:00,55.3,-37.5, , ,625,nan
2022304N34296,2022-11-04 12:00:00,55.8,-37.2,60,932,588,nan
2022304N34296,2022-11-04 15:00:00,56.2,-36.9, , ,562,nan
2022304N34296,2022-11-04 18:00:00,56.5,-36.5,55,939,552,nan
2022305S04091,2022-11-01 00:00:00,-4.4,91.3, , ,887,SI
2022305S04091,2022-11-01 03:00:00,-4.3,91.9, , ,821,SI
2022305S04091,2022-11-01 06:00:00,-4.2,92.5, , ,756,SI
2022305S04091,2022-11-01 09:00:00,-4.2,93.1, , ,697,SI
2022305S04091,2022-11-01 12:00:00,-4.3,93.6, , ,655,SI
2022305S04091,2022-11-01 15:00:00,-4.5,93.9, , ,638,SI
2022305S04091,2022-11-01 18:00:00,-4.8,94.0, , ,645,SI
2022305S04091,2022-11-01 21:00:00,-5.2,94.2, , ,653,SI
2022305S04091,2022-11-02 00:00:00,-5.5,94.4,20,1006,656,SI
2022305S04091,2022-11-02 03:00:00,-5.7,94.5, , ,663,SI
2022305S04091,2022-11-02 06:00:00,-6.0,94.6,20,1004,678,SI
2022305S04091,2022-11-02 09:00:00,-6.3,94.7, , ,695,SI
2022305S04091,2022-11-02 12:00:00,-6.7,94.9,20,1004,706,SI
2022305S04091,2022-11-02 15:00:00,-7.0,95.2, , ,721,SI
2022305S04091,2022-11-02 18:00:00,-7.3,95.3,25,1005,743,SI
2022305S04091,2022-11-02 21:00:00,-7.7,95.3, , ,781,SI
2022305S04091,2022-11-03 00:00:00,-8.1,95.2,25,1004,826,SI
2022305S04091,2022-11-03 03:00:00,-8.4,94.9, , ,871,SI
2022305S04091,2022-11-03 06:00:00,-8.6,94.7,30,1003,902,SI
2022305S04091,2022-11-03 09:00:00,-8.9,94.5, , ,942,SI
2022305S04091,2022-11-03 12:00:00,-9.1,94.3,35,1002,973,SI
2022305S04091,2022-11-03 15:00:00,-9.2,94.1, , ,994,SI
2022305S04091,2022-11-03 18:00:00,-9.3,93.9,35,1000,1015,SI
2022305S04091,2022-11-03 21:00:00,-9.5,93.6, , ,1052,SI
2022305S04091,2022-11-04 00:00:00,-9.5,93.4,35,1001,1065,SI
2022305S04091,2022-11-04 03:00:00,-9.6,93.2, , ,1086,SI
2022305S04091,2022-11-04 06:00:00,-9.8,93.0,30,1002,1108,SI
2022305S04091,2022-11-04 09:00:00,-10.0,92.8, , ,1149,SI
2022305S04091,2022-11-04 12:00:00,-10.2,92.5,30,1002,1186,SI
2022305S04091,2022-11-04 15:00:00,-10.3,92.0, , ,1229,SI
2022305S04091,2022-11-04 18:00:00,-10.4,91.5,30,1004,1272,SI
2022305S04091,2022-11-04 21:00:00,-10.6,90.9, , ,1332,SI
2022305S04091,2022-11-05 00:00:00,-10.8,90.5,25,1004,1378,SI
2022305S04091,2022-11-05 03:00:00,-11.0,90.0, , ,1432,SI
2022305S04091,2022-11-05 06:00:00,-11.2,89.5, , ,1486,SI
2022305S04091,2022-11-05 09:00:00,-11.4,88.9, , ,1549,SI
2022305S04091,2022-11-05 12:00:00,-11.5,88.2, , ,1612,SI
2022305S04091,2022-11-05 15:00:00,-11.6,87.5, , ,1677,SI
2022305S04091,2022-11-05 18:00:00,-11.7,86.8, , ,1743,SI
2022305S04091,2022-11-05 21:00:00,-11.9,86.0, , ,1825,SI
2022305S04091,2022-11-06 00:00:00,-12.1,85.2, , ,1908,SI
2022305S04091,2022-11-06 03:00:00,-12.4,84.4, , ,1998,SI
2022305S04091,2022-11-06 06:00:00,-12.6,83.6, , ,2082,SI
2022305S04091,2022-11-06 09:00:00,-12.8,82.8, , ,2109,SI
2022305S04091,2022-11-06 12:00:00,-12.9,81.9, , ,2111,SI
2022305S04091,2022-11-06 15:00:00,-12.8,81.1, , ,2095,SI
2022305S04091,2022-11-06 18:00:00,-12.5,80.2, , ,2062,SI
2022305S04091,2022-11-06 21:00:00,-12.2,79.3, , ,2033,SI
2022305S04091,2022-11-07 00:00:00,-11.9,78.3, , ,2010,SI
2022311N21293,2022-11-06 12:00:00,20.6,-66.8,30,1005,246,nan
2022311N21293,2022-11-06 15:00:00,21.5,-66.7, , ,346,nan
2022311N21293,2022-11-06 18:00:00,22.4,-66.8,35,1005,433,nan
2022311N21293,2022-11-06 21:00:00,23.2,-67.1, , ,492,nan
2022311N21293,2022-11-07 00:00:00,23.9,-67.5,35,1005,545,nan
2022311N21293,2022-11-07 03:00:00,24.6,-67.8, , ,603,nan
2022311N21293,2022-11-07 06:00:00,25.2,-68.2,40,1004,651,nan
2022311N21293,2022-11-07 09:00:00,25.6,-68.7, , ,658,nan
2022311N21293,2022-11-07 12:00:00,25.9,-69.3,40,1002,646,nan
2022311N21293,2022-11-07 15:00:00,26.2,-69.9, , ,641,nan
